"X__2","X__4","X__5","X__8","X__17","X__18","X__36","X__39","X__48","X__53","X__59","X__64","X__70","X__71","X__74","X__96","X__109","X__113","X__117","autres"
0,1.01,0,1.39,0,7.19,0,0.02,0,4.2,0.2,0.25,0,0,12.11,0,69.39,0,0,4.23999999999999
0,22.84,0,7.69,0,15.87,0.08,0.72,0,0.28,0,2.01,0,0,0.28,0,50.2,0,0,0.0300000000000011
0,1.38,0.25,0,0,0.04,0.06,0,0,6.07,0,0.01,0,0,9.13,0,64.9,0,0.93,17.23
0,3.49,0,0,0,0,0.62,0.04,0,9.04,0.5,0,0,0,6.11,0,70.68,0,1.01,8.50999999999999
0,3.36,0,0,0,0,0.61,0.04,0,6.08,0,1.46,0,0,8.27,0,71.34,0,1.06,7.78
0,3.59,0.3,0,0,3.1,0,0.03,0,8.8,0,1.5,0,0,5.59,0,71.02,0,1.02,5.05
0,3.58,0.27,0,0,3.36,0,0,0,5.94,0,1.43,0,0,5.86,0,63.69,0,9.67,6.2
0,3.54,0,0,0,3.18,0.65,0.01,0,5.67,0,1.5,0,0,6.54,0,52.13,0,9.8,16.98
0,1.34,0.03,0,0,3.16,0.75,0,0,6.03,0.49,1.38,0,0,6,0,53.53,0,9.68,17.61
0,3.6,0.19,0,0,3.25,0,0.01,0,5.68,0.52,0,0,0,9.26,0,51.55,0,9.72,16.22
0,1.36,0.02,0,0,0.05,0,0,0,8.82,0.49,1.35,0,0,8.86,0,53.82,0,9.88,15.35
0,3.48,0.26,0,0,3.3,0.74,0,0,8.97,0.5,0,0,0,9.12,0,58.9,0,0.95,13.78
0,3.64,0,0,0,0.06,0.06,0,0,8.82,0.49,1.35,0,0,8.87,0,62.95,0,9.82,3.94
0,1.34,0,0,0,3.15,0.83,0,0,8.95,0,1.34,0,0,9.03,0,57.09,0,0.93,17.34
0,1.3,0.02,0,0,3.4,0.06,0,0,8.96,0.5,0.06,0,0,6.06,0,59.93,0,10.08,9.63
0,3.54,0,0,0,0,0,0.01,0,5.87,0,0,0,0,9.32,0,50.6,0,9.67,20.99
0,3.5,0.27,0,0,0.04,0.04,0,0,8.95,0.49,1.41,0,0,6.09,0,57.2,0,0.92,21.09
0,1.35,0.28,0,0,3.21,0,0,0,6.02,0.5,1.43,0,0,9.27,0,66.25,0,1,10.69
0,1.33,0.29,0,0,3.44,0.77,0,0,8.89,0,0.03,0,0,9.05,0,58.03,0,10.03,8.14
0,3.42,0.2,0,0,0,0.62,0.01,0,8.76,0,0,0,0,6.51,0,52.99,0,9.59,17.9
0,1.33,0.27,0,0,0.07,0.79,0,0,6.06,0.49,1.42,0,0,6.12,0,64.75,0,0.94,17.76
0,3.46,0,0,0,3.34,0.79,0,0,6.06,0.5,0,0,0,9.27,0,67.87,0,0.99,7.72
0,1.33,0.3,0,0,0.04,0.72,0,0,8.88,0,1.4,0,0,8.98,0,59.49,0,10.16,8.7
0,1.35,0.00999,0,0,3.37,0,0,0,8.95,0,0.03,0,0,6.18,0,60.64,0,0.94,18.53001
0,1.38,0.34,0,0,0,0.67,0.03,0,5.88,0.51,0,0,0,5.65,0,69.91,0,10.1,5.53
0,1.23,0,0,0,0,0,0.04,0,6.53,0,0,0,0,6.06,0,82.84,0,1.04,2.25999999999999
0,2,0,0,0,7.02,0,0.1,0,0.5,0,3.01,0,0,12.04,0,74.93,0,0,0.399999999999991
0,0.22,0,0,0,7.12,0,1.46,0,0.55,0,2.62,0,0,14.3,0,72.58,0,0,1.15000000000001
0,0.1,0,0,0,7,0,0.1,0,2,0,3,0,0,15,0,72.35,0,0,0.450000000000003
0,0.1,0,0,0,9.03,0,0.1,0,2,0,3.01,0,0,15.05,0,69.65,0,0,1.05999999999999
0,0.1,0,0,0,9,0,0.1,0,2,0,4,0,0,15,0,69.6,0,0,0.200000000000003
0,2.09,0,0,0,9.38,0,0.11,0,2.17,0,3.66,0,0,15.1,0,66.96,0,0,0.530000000000001
0,1.97,0,0,0,9.12,0,1.42,0,2.08,0,3.65,0,0,11.99,0,69.62,0,0,0.149999999999991
0,2,0,0,0,9,0,1.5,0,0.5,0,4,0,0,15,0,67.7,0,0,0.299999999999997
0,1.99,0,0,0,7.34,0,1.42,0,2.1,0,3.69,0,0,11.82,0,70.25,0,0,1.39
0,2,0,0,0,9,0,1.5,0,0.5,0,3,0,0,15,0,67.6,0,0,1.40000000000001
0,0.1,0,0,0,7.02,0,1.5,0,2,0,4.01,0,0,15.05,0,68.84,0,0,1.47999999999999
0,2,0,0,0,9.03,0,0.1,0,2,0,3.01,0,0,12.04,0,70.32,0,0,1.50000000000001
0,0.21,0,0,0,9.57,0,1.45,0,0.58,0,3.7,0,0,12.07,0,69.29,0,0,3.13
0,2,0,0,0,7.02,0,0.1,0,0.5,0,4.01,0,0,15.05,0,70.77,0,0,0.549999999999997
0,1.86,0,0,0,6.54,0,1.28,0,2.04,0,2.46,0,0,13.5,0,70.91,0,0,1.41
0,0.1,0,0,0,9,0,1.5,0,2,0,3,0,0,12,0,71.92,0,0,0.480000000000004
0,0.1,0,0,0,9.03,0,0.1,0,0.5,0,4.01,0,0,12.04,0,72.91,0,0,1.31
0,2,0,0,0,7,0,0.1,0,0.5,0,4,0,0,15,0,70.22,0,0,1.18000000000001
0,2,0,0,0,7.02,0,1.5,0,2,0,3.01,0,0,12.04,0,72.15,0,0,0.280000000000001
0,0.23,0,0,0,9.92,0,1.49,0,0.56,0,2.8,0,0,14.54,0,69.68,0,0,0.780000000000001
0,0.21,0,0,0,7.23,0,0.12,0,2.13,0,3.77,0,0,12.07,0,73.04,0,0,1.42999999999999
0,2.08,0,0,0,8.99,0,0.11,0,0.58,0,2.75,0,0,11.95,0,70.46,0,0,3.08000000000001
0,0.1,0,0,0,7.02,0,1.5,0,0.5,0,4.01,0,0,12.04,0,74.56,0,0,0.269999999999996
0,0.1,0,0,0,7,0,0.1,0,0.5,0,3,0,0,12,0,77.25,0,0,0.0499999999999972
0,0,0,3,0,5,0,0,0,0,0,1,0,0,13,0,78,0,0,0
0,0,0,3,0,5,0.6,0,0,2,0,5,0,0,13,0,71.2,0,0,0.200000000000003
0,0,0,3,0,11,0.6,0.6,0,0,0,5,0,0,17,0,62.8,0,0,0
0,6,0,3,0,5,0.6,0.6,0,0,0,1,0,0,17,0,66.6,0,0,0.200000000000003
0,5.99,0,3.04,0,11.25,0,0,0,2.05,0,1,0,0,17.49,0,59.14,0,0,0.0400000000000063
0,6.42,0,3.39,0,12.67,0.00998,0.68,0,2.2,0,4.94,0,0,14.36,0,55.28,0,0,0.0500200000000035
0,0,0,9.07,0,4.92,0,0.63,0,2.06,0,0.94,0,0,17.74,0,64.43,0,0,0.209999999999994
0,0,0,9.05,0,11.52,0.54,0.66,0,2.04,0,0.99,0,0,13.46,0,61.7,0,0,0.039999999999992
0,0,0,9,0,11,0,0,0,0,0,5,0,0,17,0,57.8,0,0,0.200000000000003
0,6.35,0,9.52,0,13.8,0.79,0,0,0,0,1.13,0,0,14,0,54.09,0,0,0.319999999999993
0,6,0,9,0,5,0.6,0,0,2,0,5,0,0,17,0,55.4,0,0,0
0,6,0,9,0,5,0,0.6,0,0,0,5,0,0,13,0,61.4,0,0,0
0,0,0,3.23,0,5.53,0.48,0,0,2.18,0,1.02,0,0,18.9,0,68.4,0,0,0.259999999999991
0,0,0,3,0,11,0,0.6,0,0,0,1,0,0,13,0,71.2,0,0,0.200000000000003
0,0,0,3,0,5,0,0.6,0,2,0,5,0,0,17,0,67.4,0,0,0
0,6,0,3,0,5,0.6,0.6,0,2,0,1,0,0,13,0,68.8,0,0,0
0,6.4,0,3.02,0,5.32,0,0,0,0,0,4.57,0,0,17.94,0,62.51,0,0,0.239999999999995
0,0,0,9,0,5,0.6,0,0,0,0,1,0,0,17,0,67.4,0,0,0
0,0,0,9,0,5,0.6,0.6,0,0,0,5,0,0,13,0,66.6,0,0,0.200000000000003
0,0,0,9.72,0,5.46,0,0,0,2.15,0,1.05,0,0,14.54,0,67.05,0,0,0.0300000000000011
0,6,0,9,0,5,0,0,0,2,0,1,0,0,13,0,63.8,0,0,0.200000000000003
0,6,0,9,0,11,0,0.6,0,0,0,1,0,0,17,0,55.4,0,0,0
0,6,0,9,0,11,0.6,0.6,0,2,0,5,0,0,17,0,48.6,0,0,0.200000000000003
0,1.13,0,0,0,6.92,0,0.02,0,0.24,0,0.05,0,0,10.61,0,80.96,0,0,0.0700000000000074
0,1.01,0,0,0,11.78,0,0.03,0,2.08,0,0.1,0,0,10.06,0,73.96,0,0,0.980000000000004
0,1.16,0,0,0,12.34,0,0.46,0,0.02,0.93,0.1,0,0,15.31,0,69.05,0,0,0.629999999999995
0,1.08,0,0,0,6.8,0,0.42,0,0.01,0,2.94,0,0,14.6,0,73.3,0,0,0.850000000000009
0,1.12,0,0,0,6.77,0,0.04,0,1.97,0.91,3.08,0,0,14.72,0,71.06,0,0,0.329999999999998
0,1.13,0,0,0,11.67,0,0.46,0,2.09,0.89,3.24,0,0,10.74,0,69.21,0,0,0.570000000000007
0,3.12,0,0,0,6.77,0,0.46,0,2.04,0,0.06,0,0,14.66,0,72.08,0,0,0.810000000000002
0,3.24,0,0,0,6.81,0,0.46,0,2.08,0.92,0.06,0,0,10.87,0,75.2,0,0,0.359999999999999
0,3.19,0,0,0,12.15,0,0.03,0,0.01,0.91,0.11,0,0,14.74,0,68.3,0,0,0.560000000000002
0,3.18,0,0,0,6.97,0,0.05,0,0.03,0.91,3.14,0,0,10.69,0,74.08,0,0,0.950000000000003
0,3.12,0,0,0,11.57,0,0.05,0,2.12,0,3.15,0,0,14.73,0,64.92,0,0,0.340000000000003
0,3.06,0,0,0,12.17,0,0.39,0,0.02,0,2.85,0,0,10.37,0,70.85,0,0,0.290000000000006
0,1.13,0,0,0,7.15,0,0.01,0,2.12,0.55,0.01,0,0,13.65,0,74.49,0,0,0.890000000000001
0,1.08,0,0,0,6.78,0,0.42,0,0.05,0.91,0.05,0,0,10.5,0,79.5,0,0,0.709999999999994
0,1.04,0,0,0,12,0,0.37,0,2.08,0,0.09,0,0,14.43,0,69.9,0,0,0.0899999999999892
0,1.02,0,0,0,6.98,0,0.04,0,2.07,0,2.81,0,0,11.01,0,75.5,0,0,0.569999999999993
0,1.1,0,0,0,11.39,0,0.02,0,0.01,0,3.42,0,0,15.12,0,68.17,0,0,0.769999999999996
0,1.15,0,0,0,12.07,0,0.06,0,0.03,0.92,3.35,0,0,10.92,0,71.17,0,0,0.329999999999998
0,3.21,0,0,0,7.03,0,0.04,0,0.02,0,0.06,0,0,14.87,0,74.17,0,0,0.599999999999994
0,3.11,0,0,0,12.21,0,0.38,0,0.03,0,0.1,0,0,10.17,0,73.15,0,0,0.849999999999994
0,3.25,0,0,0,11.89,0,0.04,0,2.11,0.99,0.08,0,0,10,0,71.3,0,0,0.340000000000003
0,2.93,0,0,0,6.94,0,0.03,0,2.08,0,2.81,0,0,10.95,0,73.68,0,0,0.579999999999998
0,3.2,0,0,0,7.44,0,0.43,0,0.01,1.06,2.78,0,0,13.78,0,71.22,0,0,0.0799999999999983
0,3.13,0,0,0,11.41,0,0.44,0,2.02,0.96,3.15,0,0,14.76,0,63.03,0,0,1.09999999999999
0,28.08,0,0,0,0,3.02,0,0,3.12,0,12.03,0,0,3.29,0,50.44,0,0,0.0200000000000102
0,0,0,0,0,8.6,0,0,0,23.13,0,0,0,0,0,0,68.25,0,0,0.019999999999996
0,20.21,0,0,0,8.89,0,0,0,1.67,0,5.15,0,0,3.18,0,55.48,0,0,5.42
0,20.36,0,0,0,8.96,0,0,0,1.69,0,5.19,0,0,3.21,0,55.88,0,0,4.70999999999999
0,20.77,0,0,0,9.14,0,0,0,1.72,0,5.29,0,0,3.27,0,57.01,0,0,2.8
0,1.23,0,0,0,6.73,0,0.18,0,0.34,0,4.18,0,0,14.97,0,71.76,0,0,0.609999999999999
0,3,0,4.9,0,6.5,0,0.3,0,1.5,0,3.1,0,0,13.7,0,64.5,0,0,2.5
0,22.06,0,0.99,0,0,0,0,0,0.29,4.17,1.49,0,0,0.59,0,64.51,0,0,5.89999999999999
0,21.35,0,0.96,0,0,0,0,0,0.28,4.04,1.44,0,0,0.57,0,62.43,0,0,8.92999999999999
0,21.13,0,0.95,0,0,0,0,0,0.28,3.99,1.42,0,0,0.57,0,61.77,0,0,9.89
0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,37.5,0,60.69,0,0,0.019999999999996
0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,36.92,0,59.75,0,0,1.56999999999999
0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,35.8,0,57.95,0,0,4.54000000000001
0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,34.76,0,56.25,0,0,7.33
0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,33.77,0,54.65,0,0,9.97
0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,32.83,0,53.14,0,0,12.46
0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,31.95,0,51.71,0,0,14.82
0,0,0,0,0,5.21,0,0,0,0,0,0,0,0,21.26,0,73.51,0,0,0.019999999999996
0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,20.93,0,72.37,0,0,1.56999999999999
0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,20.3,0,70.18,0,0,4.53999999999999
0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,19.71,0,68.13,0,0,7.33
0,0,0,0,0,4.69,0,0,0,0,0,0,0,0,19.15,0,66.19,0,0,9.97
0,0,0,0,0,4.56,0,0,0,0,0,0,0,0,18.62,0,64.36,0,0,12.46
0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,18.11,0,62.63,0,0,14.82
0,0,0,0,0,9.31,0,0,0,0,0,3.89,0,0,13.72,0,73.06,0,0,0.019999999999996
0,0.6,0,0,0,8.54,0,0.92,0,0,0,3.87,0,0,13.82,0,72.22,0,0,0.0300000000000011
0,11.97,0,14.27,0,4.79,0,1.39,0,0,5.58,0,2.49,0,11.57,0,38.02,0,0.29,9.63
0,5.3,0,15.3,0,5.1,0,1.6,0,0,5.4,0,2.7,0,12.6,0,40.8,0,0.4,10.8
0,6.09,0,17.7,0,3,0,1.8,0,0,3,3,3.2,0,9.09,0,40,0,0.5,12.62
0,13.65,0,11.24,0,2.61,0,1.6,0,0,2.61,0,2.81,0,10.74,0,43.27,0,0.4,11.07
0,6.09,0,11.98,0,2.79,0,1.79,0,0,2.79,0,3.19,0,12.08,0,45.95,0,0.49,12.85
0,6.99,0,15.48,0,0,0,2.09,0,0,0,4.99,3.59,0,10.38,0,41.45,0,0.59,14.44
0,5.32,0,9.33,0,0,0,1.6,0,0,1.2,0,2.71,0,9.03,0,59.53,0,0.4,10.88
0,6.7,0,8.3,0,0,0,2,0,0,1.2,7.5,3.5,0,11.3,0,42.6,0,0.5,16.4
0,8.2,0,2,0,8.2,0,0,0,0,0,1.3,0,0,15,0,65.3,0,0,0
0,8.3,0,2,0,6.4,0,0,0,0,0,2.6,0,0,15.1,0,65.6,0,0,0
0,8.4,0,2.1,0,6.4,0,0,0,0,0,4,0,0,15.1,0,64,0,0,0
0,8.1,0,4.2,0,6.3,0,0,0,0,0,0,0,0,14.81,0,66.56,0,0,0.0300000000000011
0,8,0,9.7,0,0,0,0,0,0,0,0,0,0,14.61,0,67.66,0,0,0.0300000000000011
0,8.4,0,4.4,0,0,0,0,0,0,0.5,6.7,0,0,15.3,0,64.7,0,0,0
0,7.9,0,4.1,0,6.1,0,0,0,0,0,0,0,0,17.01,0,64.86,0,0,0.0300000000000011
0,2.1,0,0,0,11.24,0,0,0,0,0,0,0,0,13.55,0,73.09,0,0,0.019999999999996
0,7.8,0,2.6,0,18.9,0,0,0,1,0,2.3,0,0,12.6,0,50.7,0,0,4.09999999999999
0,5.8,0,6.5,0,13.2,0,3.3,0,4.1,0,2.6,0,0,11,0,49.3,0,0,4.2
0,8.7,0,1.2,0,14.6,0,4,0,5,0,1.4,0,0,12.2,0,47,0,0,5.90000000000001
0,18.9,0,0,0,0.8,0,0,0,0,2.8,0.99,0,0,0.69,0,68.49,0,0,7.33000000000001
0,18.81,0,0,0,2.85,0,0,0,0,2.85,0.98,0,0,0.68,0,68.07,0,0,5.76000000000001
0,19,0,0,0,1.8,0,0,0,0,2.9,0.99,0,0,0.69,0,68.8,0,0,5.82000000000001
0,18.8,0,0,0,2.2,0,0,0,0,2.8,0,0,0,0.7,0,68.2,0,0,7.3
0,18.7,0,0,0,0.8,0,0,0,0,2.8,0,0,0,0.7,0,67.7,0,0,9.3
0,18.7,0,0,0,1.5,0,0,0,0,2.8,0,0,0,0.7,0,68,0,0,8.3
0,1.7,0,0,0,8.7,0,0.2,0,0.8,0,3.3,0,0,13.1,0,72,0,0,0.200000000000003
0,2.1,0,0,0,10.3,0,0.2,0,1.2,0,1.2,0,0,13.5,0,71.3,0,0,0.200000000000003
0,2.9,0,0,0,6.6,0,0,0,6.5,0,4.8,0,0,4.3,0,57.3,0,0,17.6
0,2.3,0,12.7,0,0,0,0,0,0,0,0,0,0,4,0,81,0,0,0
0,2.9,0,0,0,4.2,0,0.1,0,8.6,0,7.2,0,0,3.2,0,60,0,9.8,4
0,2.2,0,3.7,0,7,0,0.1,0,1.1,0,2.4,0,0,14.61,0,68.66,0,0,0.230000000000004
0,2.19,0,3.69,0,6.69,0,0.09,0,1.49,0,2.59,0,0,13.88,0,68.43,0,0.49,0.459999999999994
0,2.19,0,3.69,0,6.19,0,0.09,0,1.79,0,2.69,0,0,13.28,0,68.43,0,0.99,0.659999999999997
0,2.2,0,3.7,0,5.7,0,0.1,0,2.2,0,2.8,0,0,12.41,0,68.56,0,1.6,0.730000000000004
0,2.2,0,3.7,0,5.2,0,0.1,0,2.5,0,2.9,0,0,11.81,0,68.56,0,2.1,0.929999999999993
0,2.2,0,3.7,0,4.9,0,0.1,0,2.9,0,3.1,0,0,10.81,0,68.56,0,2.6,1.13
0,2.2,0,3.7,0,4.3,0,0.1,0,3.2,0,3.2,0,0,10.21,0,68.66,0,3.1,1.33
0,2.19,0,3.69,0,3.59,0,0.09,0,3.99,0,3.49,0,0,8.69,0,68.43,0,4.09,1.75
0,2.2,0,3.7,0,2.7,0,0.1,0,4.7,0,3.8,0,0,7.11,0,68.53,0,5.11,2.05
0,2.2,0,3.6,0,2.6,0,0.1,0,5.3,0,4.5,0,0,4.7,0,68.5,0,6.1,2.40000000000001
0,2.49,0,2.79,0,1.89,0,0.19,0,1.39,0,8.18,0,0,17.36,0,65.46,0,0,0.25
0,2.5,0,2.8,0,7.9,0,0.2,0,1.7,0,2.2,0,0,16.9,0,64.9,0,0.5,0.399999999999991
0,2.5,0,2.8,0,7.6,0,0.2,0,2.1,0,2.5,0,0,16.6,0,64.1,0,1,0.600000000000009
0,2.49,0,2.79,0,7.28,0,0.19,0,2.49,0,2.89,0,0,16.16,0,63.27,0,1.59,0.849999999999994
0,2.5,0,2.8,0,7,0,0.1,0,2.9,0,3.2,0,0,15.8,0,62.6,0,2.1,1
0,2.5,0,2.8,0,6.4,0,0.1,0,3.6,0,3.9,0,0,15.01,0,61.16,0,3.1,1.43000000000001
0,2.49,0,2.79,0,5.79,0,0.09,0,4.39,0,4.49,0,0,14.18,0,59.64,0,4.19,1.95
0,2.5,0,2.8,0,3.1,0,0.1,0,5.2,0,5.1,0,0,14.2,0,59.3,0,5.4,2.3
0,2.5,0,2.8,0,2.2,0,0.1,0,6,0,5.5,0,0,13.7,0,58,0,6.5,2.7
0,2.5,0,2.7,0,1.2,0,0.1,0,6.8,0,6,0,0,13.21,0,56.65,0,7.6,3.23999999999999
0,2.6,0,2.7,0,0.3,0,0.1,0,7.7,0,6.5,0,0,12.2,0,55.6,0,8.7,3.59999999999999
0,2.59,0,2.79,0,3.69,0,0.09,0,7.59,0,6.39,0,0,11.38,0,53.14,0,8.69,3.65000000000001
0,2.7,0,2.7,0,3.9,0,0.1,0,8,0,6.7,0,0,6.8,0,56.1,0,9.2,3.8
0,2.59,0,2.79,0,8.09,0,0.16,0,1.69,0,1.89,0,0,16.88,0,64.75,0,0,1.16
0,2.6,0,2.7,0,8,0,0.16,0,2,0,2,0,0,16.4,0,64.12,0,0,2.02
0,3.29,0,3.39,0,7.98,0,0.16,0,1.29,0,1.79,0,0,16.67,0,64.7,0,0.19,0.539999999999992
0,3.99,0,3.99,0,7.69,0,0.15,0,1.29,0,1.69,0,0,15.89,0,64.08,0,0.39,0.840000000000003
0,2.59,0,3.29,0,7.79,0,0.15,0,1.39,0,1.79,0,0,16.58,0,65.84,0,0,0.579999999999998
0,2.6,0,3.2,0,7.4,0,0.16,0,1.4,0,1.6,0,0,15.9,0,67.21,0,0,0.530000000000001
0,2.59,0,2.79,0,8.09,0,0.16,0,1.69,0,1.89,0,0,16.88,0,64.75,0,0,1.16
0,2.59,0,2.79,0,8.09,0,0.15,0,1.89,0,1.99,0,0,16.48,0,63.95,0,0,2.06999999999999
0,2.7,0,2.8,0,8.4,0,0.16,0,0.9,0,1.9,0,0,17.01,0,65.44,0,0.2,0.489999999999995
0,3.5,0,2.8,0,8.2,0,0.15,0,0.9,0,1.8,0,0,16.11,0,65.35,0,0.4,0.790000000000006
0,3.19,0,2.89,0,8.18,0,0.13,0,1.09,0,1.99,0,0,15.67,0,64.71,0,0.39,1.76000000000001
0,3.3,0,2.8,0,8.1,0,0.13,0,1.4,0,2.1,0,0,15.1,0,64.2,0,0.4,2.47
0,4.9,0,3,0,7.8,0,0.13,0,0.99,0,1.8,0,0,13.9,0,64.39,0,0.8,2.28999999999999
0,8,0,0,0,3.3,0,0,0,7,0,3.7,0,0,0.7,0,64.2,0,6.7,6.39999999999999
0,6.9,0,0,0,4.1,0,0,0,8,0,3.4,0,0,3.5,0,55.8,0,8,10.3
0,7.2,0,0,0,3.9,0,0,0,10.5,0,0,0,0,0.5,0,62.7,0,9.7,5.5
0,7,0,3,0,4.1,0,0,0,10.3,0,0,0,0,0.5,0,60,0.1,9.7,5.3
0,7.4,0,0,0,2.8,0,0,0,9.5,0,1.2,0,0,0.3,0,62.1,0,7.7,9
0,5.8,0,0,0,2.3,0,0,0,5.6,0,1.8,0,0,4.7,0,64.3,0,4.7,10.8
0,11,0,0,0,0,0,0,0,9.6,0,0,0,0,4.9,0,69,0.2,4.6,0.700000000000003
0,4.8,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,75.8,0,3.1,2.90000000000001
0,6.9,0,0,0,3.3,0,0,0,11.5,0,3.7,0,0,0.7,0,60.7,0.1,6.7,6.39999999999999
0,6.9,0,0,0,3.3,0,0,0,10.5,0,5.7,0,0,0.7,0,61.9,0,6.7,4.3
0,6.9,0,0,0,6.3,0,0,0,10.5,0,0,0,0,0.7,0,57.1,0,9.7,8.8
0,6.9,0,3,0,6.3,0,0,0,10.5,0,0,0,0,0.7,0,54.1,0,9.7,8.8
0,6.9,0,0,0,3.3,0,0,0,10.5,0,3.7,0,0,0.7,0,61.4,0.1,6.7,6.7
0,6.9,0,0,0,3.3,0,0,0,10.5,0,3.7,0,0,0.7,0,59.9,0.1,6.7,8.2
0,6.9,0,0,0,0,0,0,0,11.5,0,2,0,0,0.7,0,56.7,0.2,10.7,11.3
0,8.9,0,0,0,0,0,0,0,11.5,0,2,0,0,0.7,0,56.7,0,10.7,9.5
0,6.9,0,0,0,0,0,0,0,11.5,0,2,0,0,0.7,0,54.7,0,10.7,13.5
0,6.9,0,0,0,0,0,0,0,11.5,0,2,0,0,0.7,0,55.8,0,10.7,12.4
0,6.9,0,0,0,0,0,0,0,11.5,0,2,0,0,0.7,0,55.7,0,10.7,12.5
0,6.9,0,0,0,0,0,0,0,11.5,0,2,0,0,0.7,0,56.7,0,10.7,11.5
0,3.7,0,0,0,0.1,0,0,0,6,0,6.5,0,0,3.2,0,66.5,0,13.2,0.799999999999997
0,7.9,0,0,0,2.5,0,0,0,12.5,0,3.6,0,0,2.4,0,62.8,0,6.5,1.8
0,7.1,0,0,0,2.1,0,0,0,7,0,1.9,0,0,5.3,0,54.5,0,8.9,13.2
0,3.99,0,0,0,6.19,0,0,0,0.29,10.98,3.59,0,0,11.98,0,62.93,0,0,0.0499999999999972
0,4.99,0,0,0,4.19,0,0,0,0.29,11.98,1.59,0,0,12.98,0,63.93,0,0,0.0499999999999972
0,9.99,0,0,0,2.19,0,0,0,0.29,7.99,1.59,0,0,10.98,0,66.93,0,0,0.039999999999992
0,5.29,0,0,0,1.19,0,0,0,0.29,9.99,0.59,0,0,17.48,0,65.13,0,0,0.0400000000000063
0,7.99,0,0,0,1.19,0,0,0,0.29,9.99,1.09,0,0,14.48,0,64.93,0,0,0.039999999999992
0,3.99,0,0,0,2.29,0,0,0,0.29,14.98,3.99,0,0,12.98,0,61.43,0,0,0.0499999999999972
0,7.49,0,0,0,1.19,0,0,0,0.29,8.99,0.59,0,0,15.98,0,65.43,0,0,0.039999999999992
0,8.99,0,0,0,1.59,0,0,0,0.29,9.99,1.99,0,0,11.18,0,65.93,0,0,0.039999999999992
0,7.49,0,0,0,1.19,0,0,0,0.29,9.49,1.09,0,0,13.98,0,64.43,0,1.99,0.0499999999999972
0,8.99,0,0,0,2.19,0,0,0,0.29,7.99,1.59,0,0,10.98,0,65.93,0,0,2.03999999999999
0,5,0,0,0,5.7,0,0,0,0.5,6,5.5,0,0,0.8,0,66,0,3.5,7
0,7,0,0,0,5.6,0,0,0,4.3,6,5.5,0,0,3.2,0,61.4,0,2.6,4.40000000000001
0,0.89,0,0,0,8.39,0,0,0,0.49,0,5.99,0,0,12.68,0,71.52,0,0,0.0400000000000063
0,16.3,0,0,0,4.6,0,0.08,0,0.6,3.7,2.3,0,0,10.6,0,61.5,0,0,0.319999999999993
0,16.29,0,0,0,4.19,0,0.07,0,0.29,3.69,2.09,0,0,10.59,0,62.49,0,0,0.299999999999997
0,16.29,0,0,0,3.79,0,0.07,0,0.39,3.69,1.89,0,0,10.59,0,62.99,0,0,0.299999999999997
0,16.29,0,0,0,3.39,0,0.07,0,0.39,3.69,1.69,0,0,10.59,0,63.09,0,0,0.799999999999997
0,17.19,0,0,0,2.19,0,0.37,0,0.39,4.09,0.59,0,0,9.19,0,64.19,0,0.99,0.810000000000002
0,15.7,0,0,0,3.1,0,0,0,1.2,4.3,3,0,0,10.6,0,61.9,0,0,0.200000000000003
0,9.19,0,0,0,5.19,0,0,0,0.69,2.09,2.59,0,0,11.69,0,67.29,0,0,1.27
0,13.39,0,0,0,1.19,0,0,0,0.19,2.79,2.49,0,0,11.29,0,68.39,0,0,0.269999999999996
0,18.1,0,0,0,0,0,0,0,0,5,0,0,0,11,0,61.9,0,0,4
0,17,0,0,0,0,0,0,0,0,5,3,0,0,8.5,0,65.5,0,0,1
0,13,0,0,0,0,0,0,0,0,8,0,0,0,5,0,68,0,0,6
0,1.4,0,0,0,8.1,0,0.1,0,0.7,0,4.1,0,0,13.1,0,72.3,0,0,0.200000000000003
0,18.6,0,0,0,6.1,0,0,0,0.6,6.4,3.1,0,0,10,0,55.2,0,0,0
0,8.3,0,0,0,3.8,0,0,0,0,0.7,1.8,0,0,16.7,0,68.7,0,0,0
0,2.42,0,0,0,5.04,0,0.000202,0,1.51,0,3.32,0,0,16.13,0,71.29,0,0,0.28979799999999
0,1.98,0,0,0,7.84,0,0.000199,0,1.09,0,3.97,0,0,13.3,0,71.58,0,0,0.239801
0,1.98,0,0,0,7.84,0,0.000496,0,1.09,0,3.97,0,0,13.3,0,71.57,0,0,0.249504000000002
0,16.18,0,0,0,3.79,0,5e-04,0,0.39,3.39,1.99,0,0,10.49,0,63.55,0,0,0.219499999999996
0,15.29,0,0,0,3.29,0,0.0016,0,0,2.99,2.89,0,0,8.99,0,65.37,0,0.89,0.288399999999996
