"vis","X__3","X__4","X__8","X__10","X__17","X__18","X__29","X__30","X__43","X__46","X__48","X__49","X__53","X__57","X__59","X__64","X__67","X__71","X__74","X__84","X__86","X__106","X__109","X__113","X__115","X__117","X__133","X__138","autres"
77782,0,16.48,10.62,0,0,6.99,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,63.38,0.16,0,0.79,0,0,0.0300000000000011
67801,0,16.54,10.64,0,0,7.88,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,62.91,0.16,0,0.79,0,0,0.0300000000000011
69658,0,16.45,10.6,0,0,7.84,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,63.08,0.16,0,0.79,0,0,0.0300000000000011
70687,0,16.43,10.58,0,0,6.97,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,63.18,0.16,0,0.79,0,0,0.0400000000000063
66756,0,16.5,10.63,0,0,7,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,63.01,0.16,0,0.79,0,0,0.0499999999999972
79822,0,15.85,10.61,0,0,8.37,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,63.57,0.16,0,0.79,0,0,0.0300000000000011
70911,0,15.89,10.63,0,0,7.52,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,63.73,0.16,0,0.79,0,0,0.0400000000000063
95616,0,15.84,10.61,0,0,8.36,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,63.52,0.16,0,0.79,0,0,0.039999999999992
61937,0,16.47,10.61,0,0,7.85,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,62.71,0.16,0,0.79,0,0,0.0499999999999972
66252,0,16.4,10.55,0,0,7.82,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,62.89,0.16,0,0.79,0,0,0.0300000000000011
135885,0,16.85,10.55,0,0,7.29,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,63.72,0.16,0,0.79,0,0,0.0300000000000011
138407,0,16.8,10.53,0,0,8.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57,0.16,0,0.79,0,0,0.019999999999996
117754,0,16.32,10.55,0,0,8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.48,0.16,0,0.79,0,0,0.0300000000000011
83716,0,15.81,10.58,0,0,9.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.42,0.16,0,0.79,0,0,0.0300000000000011
82086,0,15.96,10.58,0,0,9.12,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,63.18,0.16,0,0.79,0,0,0.0300000000000011
82013,0,15.81,10.59,0,0,9.21,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,63.22,0.16,0,0.79,0,0,0.0400000000000063
93382,0,16,10.68,0,0,6.89,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,64.25,0.16,0,0.83,0,0,0.0300000000000011
80183,0,16.23,10.59,0,0,6.39,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,63.4,0.16,0,1.98,0,0,0.0300000000000011
87876,0,16.04,10.68,0,0,6.88,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,64.13,0.16,0,0.81,0,0,0.0400000000000063
81448,0,16.25,10.58,0,0,6.36,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,63.29,0.16,0,2.1,0,0,0.0400000000000063
72973,0,16.7,10.71,0,0,7.59,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,62.79,0.16,0,1.09,0,0,0.0400000000000063
87979,0,16.14,10.59,0,0,7.16,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,64,0.16,0,0.81,0,0,0.0300000000000011
63359,0,17.3,10.51,0,0,7.44,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,62.32,0.16,0,0.85,0,0,0.0300000000000011
64832,0,17.3,10.4,0,0,7.46,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,62.38,0.16,0,0.87,0,0,0.039999999999992
85116,0,16,10.59,0,0,6.69,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,64.27,0.16,0,0.81,0,0,0.0400000000000063
93775,0,16.07,10.69,0,0,7.18,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,63.94,0.16,0,0.78,0,0,0.019999999999996
78432,0,16.41,10.6,0,0,7.43,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,63.46,0.16,0,0.78,0,0,0.0400000000000063
71732,0,16.68,10.8,0,0,7.5,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,62.74,0.16,0,0.95,0,0,0.039999999999992
76672,0,16.45,10.7,0,0,7.47,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,63.28,0.16,0,0.78,0,0,0.019999999999996
83890,0,16,10.5,0,0,7.21,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,64.18,0.16,0,0.78,0,0,0.0299999999999869
71229,0,16.07,10.6,0,0,7.23,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,63.97,0.16,0,0.78,0,0,0.0300000000000011
86103,0,16.29,10.5,0,0,7.3,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,63.76,0.16,0,0.76,0,0,0.019999999999996
91823,0,15.99,10.69,0,0,6.88,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,64.06,0.16,0,0.81,0,0,0.0300000000000011
85409,0,16.34,10.7,0,0,7.97,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,63.25,0.16,0,0.81,0,0,0.0300000000000011
69948,0,16.97,10.59,0,0,7.53,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,62.61,0.16,0,0.76,0,0,0.0300000000000011
59368,0,17.03,10.71,0,0,7.74,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,62.22,0.16,0,0.85,0,0,0.0300000000000011
83444,0,16.16,10.75,0,0,7.7,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,63.37,0.16,0,0.81,0,0,0.0300000000000011
71176,0,15.8,10.79,0,0,7.7,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,63.56,0.16,0,0.76,0,0,0.0300000000000011
61676,0,16.27,10.59,0,0,6.71,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,63.39,0.16,0,1.63,0,0,0.0400000000000063
58873,0,17.04,10.49,0,0,6.7,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,62.96,0.16,0,0.84,0,0,0.0300000000000011
10761,0,2.3,11.25,12,0,7.35,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,61.45,0,0,2.45,0,0,0
27963,0,2,5.5,11.9,0,7.9,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,66.7,0,0,2.3,0,0,0
21640,0,2.19,12.78,11.18,0,2.09,0,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,65.53,0,0,2.19,0,0,0.0499999999999972
33807,0,7.8,5.5,15,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,65.39,0,0,0.3,0,0,0.0100000000000051
21444,0,22.03,1.6,1.75,0,7.21,0,0,0,0,0,0,0,0,0,7.51,0,0,0,0,7.81,0,52.07,0,0,0,0,0,0.019999999999996
1012,0,3.4,0,8.91,0,1.6,0,0,0,0,0,0,4.9,0,1.2,1.6,0,0,7.51,0,0,0,67.71,0,0,3,0,0,0.170000000000002
2,0,0,65.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68,0,0,0,22.66,0,0,0,0,0,0.019999999999996
78,0,0,52.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,44.99,0,0,0,0,0,0.00999999999999091
7,0,0,45.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.43,0,0,0,39.63,0,0,0,0,0,0.019999999999996
123,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,0,0,0,56.86,0,0,0,0,0,0.0100000000000051
4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,84.59,0,0,0,0,0,0.00999999999999091
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.99,0,0,0,66,0,0,0,0,0,0.00999999999999091
37,0,9.74,9.74,0.04,0,0,0.48,0,0,0,0,0,0,0.06,2.68,0.14,1.94,0,14.62,0,1.21,0,42.21,0,0.29,0.23,0,4.87,11.75
24048,0,21.06,1.53,3.5,0,2.94,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,70.35,0,0,0,0,0,0.0300000000000011
78053,0,17.95,4.03,8.38,0,4.6,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,58.04,0,0,2.94,0,0,0.760000000000005
204556,0,17.13,4.93,10.95,0,4.46,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,59.05,0,0,1,0,0,0.75
95938,0,17.65,3.99,8.03,0,4.42,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,59.15,0,0,2.83,0,0,0.75
103452,0,17.4,3.97,8.1,0,4.46,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,58.85,0,0,2.84,0,0,1.18000000000001
138940,0,17.79,3.86,9.54,0,4.7,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,60.09,0,0,1.56,0,0,0.039999999999992
83551,0,17.63,4.04,8.2,0,4.51,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,58.73,0,0,2.89,0,0,0.760000000000005
178563,0,17.6,3.94,10.42,0,4.66,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,60.2,0,0,1.38,0,0,0.039999999999992
196401,0,17.31,4.47,7.74,0,3.57,0,0,0,0,0,0,0,6.69,0,0.46,0,0,0,0,0,0,57.81,0,0,1.91,0,0,0.039999999999992
209628,0,17.4,3.96,10.83,0,4.66,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,60.23,0,0,1.32,0,0,0.0400000000000063
195513,0,17.5,4,10.68,0,4.64,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,60.22,0,0,1.32,0,0,0.0400000000000063
144995,0,17.7,3.94,9.57,0,4.64,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,60.52,0,0,1.32,0,0,0.0300000000000011
123330,0,18.52,3.98,7.53,0,4.15,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,59.43,0,0,2.65,0,0,0.760000000000005
112461,0,18.35,3.99,7.6,0,4.21,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,59.39,0,0,2.69,0,0,0.75
105535,0,18.17,3.99,7.74,0,4.25,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,59.32,0,0,2.72,0,0,0.75
83972,0,17.78,4.03,8.3,0,4.56,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,58.38,0,0,2.92,0,0,0.759999999999991
148973,0,17.56,4.17,7.05,0,3.25,0,0,0,0,0,0,0,9.76,0,0.47,0,0,0,0,0,0,55.98,0,0,1.73,0,0,0.0300000000000011
85118,0,17.82,3.99,7.92,0,4.37,0,0,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,59.21,0,0,2.79,0,0,0.760000000000005
103430,0,17.81,3.88,6.42,0,2.94,0,0,0,0,0,0,0,12.68,0,0.46,0,0,0,0,0,0,54.22,0,0,1.55,0,0,0.0400000000000063
124040,0,17.91,3.71,9.34,0,4.73,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,59.52,0,0,2.16,0,0,0.0300000000000011
94032,0,18,3.99,7.83,0,4.31,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,59.26,0,0,2.76,0,0,0.75
85274,0,17.9,2.72,8.11,0,4.71,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,59.68,0.06,0,2.89,0,0.03,0.799999999999997
105474,0,17.65,3.03,8.21,0,4.52,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,59.69,0,0,2.89,0,0,0.760000000000005
96212,0,17.9,3.02,8.33,0,4.59,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,59.17,0,0,2.93,0,0,0.769999999999996
166716,0,17.61,3.95,7.51,0,4.42,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,60.4,0,0,3.55,0,0,0.75
120730,0,18.19,2.94,8.43,0,4.78,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,60.38,0,0,2.21,0,0,0.0300000000000011
100314,0,18.2,3.24,8.12,0,4.82,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,59.39,0,0,3.11,0,0,0.019999999999996
85348,0,18.15,3.02,8.47,0,4.65,0,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0,58.65,0,0,2.97,0,0,0.75
116016,0,18.2,2.64,8.24,0,4.79,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,59.99,0,0,2.95,0,0,0.0300000000000011
62155,0,17.77,4.01,2.95,0,4.56,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,60.1,0,0,6.58,0,0,0.760000000000005
112356,0,18.2,2.94,8.21,0,4.82,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,59.61,0,0,3.08,0,0,0.0300000000000011
118360,0,18.3,2.6,8.3,0,4.76,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,60.48,0,0,2.38,0,0,0.0300000000000011
132878,0,17.81,4,4.03,0,4.47,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,61.09,0,0,6.01,0,0,0.759999999999991
107900,0,17.89,2.04,8.98,0,4.59,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,60.68,0.04,0,2.4,0,0.03,0.0499999999999972
159003,0,17.52,2.01,12.3,0,4.5,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,60.34,0.04,0,0,0,0.03,0.0300000000000011
170982,0,17.57,2.02,10.59,0,3.87,0,0,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,60.57,0.04,0,1.79,0,0.03,0.0400000000000063
145690,0,18.58,2.23,7.91,0,4.5,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,59.29,0.17,0,2.23,0,0,2.05
155948,0,17.98,2.01,8.26,0,4.39,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,60.07,0.15,0,2.28,0,0,1.70999999999999
174980,0,18.31,2,8.24,0,4.21,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,60.1,0.15,0,2.21,0,0.03,1.72
155043,0,18.23,1.99,8.2,0,4.2,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,0,0,59.94,0.15,0,2.2,0,0.03,2.05
163224,0,18.39,2,8.11,0,4.2,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0,0,60,0.15,0,2.18,0,0.03,2.02
178349,0,18.89,2,7.28,0,3.98,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,60.36,0.15,0,2.44,0,0.03,2.01000000000001
183099,0,18.81,2,7.72,0,3.97,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,60.37,0.15,0,2.08,0,0.03,2.02000000000001
196014,0,18.95,2,7.3,0,3.99,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,60.57,0.15,0,2.42,0,0.03,1.73
179227,0,18.85,1.75,7.78,0,3.98,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,60.51,0.15,0,2.08,0,0.03,2.01000000000001
196014,0,18.5,1.75,7.62,0,3.9,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,61.17,0.15,0,2.06,0,0.03,2.02
155580,0,18.3,1.92,8.17,0,4.2,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,60.16,0.15,0,2.17,0,0.01,2.09
76094,0,17.62,3.97,5.6,0,4.52,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,59.59,0,0,4.7,0,0,0.759999999999991
7,0,0,57.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,30.26,0,0,0,0,0,0.019999999999996
18574,0,6,0,0,0,2,0,0,0,0,0,0,12,0,0,5,0,0,2,0,0,0,64.5,0,0,7,0,1,0.5
33259,0,6,0,1,0,3,0,0,0,0,0,0,11,0,0,5,0,0,3,0,0,0,63.5,0,0,6,0,1,0.5
6156,0,7,13,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,68.5,0,0,0,0,0,0.5
5433,0,8,0,9,0,2,0,0,0,0,0,0,6,0,0,1,0,0,5,0,0,0,54.5,0,0,9,0,5,0.5
11589,0,6,0,0,0,2,0,0,0,0,0,0,14,0,0,8,0,0,2,0,0,0,60.5,0,0,7,0,0,0.5
5730,0,7,0,9,0,2,0,0,0,0,0,0,7,0,0,4,0,0,4,0,0,0,54.5,0,0,9,0,3,0.5
7677,0,6,0,8.5,0,3,0,0,0,0,0,0,6.5,0,0,2,0,0,4,0,0,0,54,0,0,8.5,0,7,0.5
7069,0,7,12,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,68.5,0,0,0,0,0,0.5
51238,0,15.49,10.89,0,0,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.59,0.19,0,4.99,0,0,0.0600000000000023
44868,0,15.79,10.89,0,0,7.79,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,60.29,0.19,0,4.49,0,0,0.0700000000000074
46709,0,14.99,10.39,0,0,7.99,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,61.09,0.19,0,4.99,0,0,0.0699999999999932
47155,0,14.99,10.39,0,0,7.99,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,61.59,0.19,0,4.49,0,0,0.0699999999999932
45124,0,14.99,10.49,0,0,7.99,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,60.99,0.19,0,4.99,0,0,0.0699999999999932
49602,0,14.99,10.49,0,0,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.99,0.19,0,5.29,0,0,0.0600000000000023
41262,0,15.69,10.79,0.49,0,7.99,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,59.89,0.19,0,4.49,0,0,0.180000000000007
83000,0,14.89,10.79,6.19,0,4.59,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,59.09,0,0,3.09,0,0,0.969999999999999
5,0,5,0,0,22,10,0,0,0,0,0,0,0,0,2,1.5,1.5,0,12,0,0,0,46,0,0,0,0,0,0
6,0,10,0,0,22,10,0,0,0,0,0,0,0,0,2,1.5,1.5,0,12,0,0,0,41,0,0,0,0,0,0
7,0,15,0,0,22,10,0,0,0,0,0,0,0,0,2,1.5,1.5,0,12,0,0,0,36,0,0,0,0,0,0
8,0,20,0,0,22,10,0,0,0,0,0,0,0,0,2,1.5,1.5,0,12,0,0,0,31,0,0,0,0,0,0
12,0,25,0,0,22,10,0,0,0,0,0,0,0,0,2,1.5,1.5,0,12,0,0,0,26,0,0,0,0,0,0
15,0,30,0,0,22,10,0,0,0,0,0,0,0,0,2,1.5,1.5,0,12,0,0,0,21,0,0,0,0,0,0
11272,0,0,0,0,0,0,0,0,0,0,0,0,19.44,0,0,0,0,0,0,0,0,0,63.87,0,0,0,0,5.01,11.68
11335,0,0,0,0,0,0,0,0,0,0,0,0,21.26,0,0,0,0,0,0,0,0,0,58.2,0,0,0,0,8.53,12.01
2,0,9.2,0,0,0,39.99,0.01,0,0.79,0,0,0,0.19,0,0,1.48,3.47,0,6.56,0,0.04,0,30.69,0,0,0,0,0,7.58
2,0,11.31,0,0,0,37.72,0.01,0,0.75,0,0,0,0.22,0,0,1.38,3.26,0,6.18,0,0.04,0,31.77,0,0,0,0,0,7.36
2,0,4.07,0,0,0,43.36,0.01,0,0.73,0,0,0,0.2,0,0,2.81,0.09,0,4.5,0,0.01,0,34.72,0,0,0,0,0,9.5
2,0,4.2,0,0,0,34.24,0.00979,0,1.06,0,0,0,0.49,0,0,0.78,0.03,0,11.4,0,0.07,0,39.14,0,0,0,0,0,8.58020999999999
3,0,6.31,0,0,0,33.47,0.01,0,0.99,0,0,0,0.49,0,0,0.69,0.09,0,11.08,0,0.07,0,38.3,0,0,0,0,0,8.5
3,0,8.27,0,0,0,32.72,0.01,0,0.98,0,0,0,0.47,0,0,0.68,0.09,0,10.72,0,0.07,0,37.1,0,0,0,0,0,8.89
2,0,5.72,0,0,0,31.82,0.01,0,1.14,0,0,0,0.36,0,0,2.13,0.17,0,10.42,0,0.05,0,37.84,0,0,0,0,0,10.34
9,0,15.8,0,0,0,31.7,0.01,0,3.61,0,0,0,1.7,0,0,1.18,0.09,0,2.87,0,0.3,0,35.45,0,0,0,0,0,7.28999999999999
48,0,5,5,0,0,38.9,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,44.1,0,0,0,0,0,0
13,0,5,7,0,0,37.91,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,43.09,0,0,0,0,0,0
13,0,5,9,0,0,36.98,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,42.02,0,0,0,0,0,0
9979,0,2.8,12.11,0,0,0.4,0,0,0,0,0,0,0.2,0,0,0.4,0,0,3.8,0,0,0,80.18,0,0,0,0,0,0.109999999999999
1354,0,0.4,1.1,0,0,6.8,0,0,0,0,0,0,8.7,0,0,0,0,0,8,0,0,0,73.5,0,0,0,0,0,1.5
958,0,0.2,2.4,0,0,5.9,0,0,0,0,0,0,9.5,0,0,0,0,0,8.1,0,0,0,71.5,0,0,0,0,0,2.40000000000001
779,0,0.5,0.8,0,0,5.6,0,0,0,0,0,0,9.9,0,0,0,0,0,7.5,0,0,0,72.2,0,0,0,0,0,3.5
1460,0,0.5,1.4,0,0,7.1,0,0,0,0,0,0,9.2,0,0,0,0,0,7.6,0,0,0,73,0,0,0,0,0,1.2
2952,0,5,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,60.68,0,0,0,0,8.3,0.019999999999996
1410,0,0.38,0,0,0,5.57,0,0,0,0,0,0,0.25,0,0,0.4,0,0,19.87,0,0,0,58.31,0,0,0,0,14.9,0.319999999999993
815,0,5.1,9.18,0,0,5.51,0,0,0,0,0,0,6.12,0,0,0,0,0,7.14,0,0,0,63.01,0,0,0,0,3.57,0.370000000000005
707,0,5,0,0,0,5.4,0,0,0,0,0,0,6,0,2,0,0,0,8,0,0,0,60.77,0,0,0,0,3.5,9.33
891,0,7,0,0,0,6,0,0,0,0,0,0,8,0,2,0,0,0,10,0,0,0,60.37,0,0,0,0,6.3,0.329999999999998
3673,0,5,2,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,60.17,0,0,0,0,8.3,0.530000000000001
1236,0,0,0,6,0,5.4,0,0,0,0,0,0,6,0,2,0,0,0,6,0,0,0,66.07,0.2,0,0,0,5,3.33000000000001
760,0,2,0,1.5,0,4.59,0,0,0,0,0,0,0.74,0,0,3.1,0,0,17.25,0,0,0,70.39,0,0.3,0.05,0,0,0.0799999999999983
998,0,2.1,0,0,0,9.3,0,0,0,0,0,0,0.9,0,0,3.5,0,0,13.5,0,0,0,70.7,0,0,0,0,0,0
3579,0,9,0,9.6,0,7.7,0,0,0,0,0,0,8.8,0,0,3,0,0,4.2,0,0,0,54,0,0,0,0,3.7,0
3707,0,6.2,0,8.3,0,5.2,0,0,0,0,0,0,6.5,0,0,1.5,0,0,4.5,0,0,0,57.5,0,0,7.5,0,2.8,0
5238,0,10,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
4825,0,1.2,0,0.1,0,1.4,0,0,0,0,0,0,12.5,0,0,10.2,0,0,4.1,0,0,0,67.1,0,0,0.9,0,2.5,0
5531,0,0.9,0,0.1,0,1.9,0,0,0,0,0,0,10.9,0,0,10.4,0,0,3.1,0,0,0,65.1,0,0,3.1,0,4.5,0
5935,0,1.2,0,0.1,0,0.2,0,0,0,0,0,0,13.6,0,0,11.1,0,0,4.1,0,0,0,66.9,0,0,0.3,0,2.5,0
4282,0,1.3,0,0.09,0,2.8,0,0,0,0,0,0,12.4,0,0,10.9,0,0,2.9,0,0,0,65.49,0,0,1.7,0,2.4,0.0200000000000102
3378,0,1.3,0,0.1,0,2.7,0,0,0,0,0,0,10.4,0,0,10.7,0,0,4.6,0,0,0,64.4,0,0,2.4,0,3.4,0
4574,0,1.7,0,0.1,0,2.3,0,0,0,0,0,0,6.5,0,0,9.8,0,0,3.8,0,0,0,65.6,0,0,7.2,0,3,0
6034,0,1.2,0,0.1,0,2.1,0,0,0,0,0,0,11.2,0,0,10.2,0,0,3.6,0,0,0,67.5,0,0,1.6,0,2.5,0
4220,0,1.7,0,0.1,0,2.3,0,0,0,0,0,0,7.3,0,0,9.8,0,0,4.3,0,0,0,65.8,0,0,5.7,0,3,0
3556,0,2.2,0,0.1,0,2.8,0,0,0,0,0,0,8.8,0,0,10.1,0,0,5.7,0,0,0,64.3,0,0,2.5,0,3.5,0
4279,0,1.7,0,0.1,0,3.2,0,0,0,0,0,0,11.5,0,0,10.5,0,0,3,0,0,0,65.3,0,0,1.7,0,3,0
5749,0,7,0,2,0,7.4,0,0,0,0,0,0,6.1,0,0,0.6,0,0,4.4,0,0,0,58.7,0,0,10.7,0,3.1,0
4503,0,6.8,0,8.6,0,6.2,0,0,0,0,0,0,5.8,0,0,0.1,0,0,4.2,0,0,0,56.5,0,0,8.8,0,3,0
1851,0,6,0,7.3,0,6.1,0,0,0,0,0,0,1.8,0,0,2,0,0,6.7,0,0,0,56,0,0,9.1,0,5,0
2056,0,6,0,5,0,6.1,0,0,0,0,0,0,5.9,0,0,2,0,0,6.7,0,0,0,56,0,0,9.9,0,2.4,0
3009,0,6,0,5,0,6.1,0,0,0,0,0,0,2.4,0,0,2,0,0,6,0,0,0,60,0,0,9.9,0,2.6,0
4448,0,6.9,0,8,0,5,0,0,0,0,0,0,6,0,0,2,0,0,4.3,0,0,0,57.7,0,0,7.1,0,3,0
4225,0,8,0,6.6,0,10,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,60.2,0,0,3,0,2.2,0
8199,0,7.2,0,0,0,5.2,0,0,0,0,0,0,7.7,0,0,3.1,0,0,4.5,0,0,0,60.3,0,0,8.8,0,3.2,0
4009,0,8.7,0,2.2,0,6.5,0,0,0,0,0,0,6.7,0,0,2.3,0,0,3.7,0,0,0,56.51,0,0,10.7,0,2.6,0.0900000000000034
4197,0,9,0,2.2,0,6.4,0,0,0,0,0,0,7.3,0,0,2.3,0,0,3.3,0,0,0,56.11,0,0,11,0,2.3,0.0900000000000034
4280,0,9.1,0,3.6,0,5.9,0,0,0,0,0,0,7.6,0,0,2.3,0,0,2.9,0,0,0,55.51,0,0,11,0,2,0.0900000000000034
4456,0,9.4,0,2.2,0,6.4,0,0,0,0,0,0,7.6,0,0,2.1,0,0,3.3,0,0,0,55.61,0,0,11,0,2.3,0.0900000000000034
4509,0,9.6,0,3.3,0,5.9,0,0,0,0,0,0,7.7,0,0,2.3,0,0,2.9,0,0,0,55.41,0,0,11,0,1.8,0.0900000000000034
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,0,0,31.68,0,0,0,61.44,0,0,0,0,0,0.019999999999996
